time,numPos,numSamp,P
1968-06-06,260,7763820,3.3488669237566e-05
1968-06-13,333,7763820,4.28912571388827e-05
1968-06-20,325,7763820,4.18608365469576e-05
1968-06-27,317,7763820,4.08304159550324e-05
1968-07-03,317,7763820,4.08304159550324e-05
1968-07-10,396,7763820,5.10058193002929e-05
1968-07-17,413,7763820,5.31954630581338e-05
1968-07-24,387,7763820,4.98465961343772e-05
1968-07-31,498,7763820,6.41436818473381e-05
1968-08-07,456,7763820,5.87339737397312e-05
1968-08-14,428,7763820,5.51275016679933e-05
1968-08-21,320,7763820,4.12168236770044e-05
1968-08-28,245,7763820,3.15566306277065e-05
1968-09-03,214,7763820,2.75637508339967e-05
1968-09-10,172,7763820,2.21540427263898e-05
1968-09-17,171,7763820,2.20252401523992e-05
1968-09-24,149,7763820,1.91915835246052e-05
1968-10-01,206,7763820,2.65333302420716e-05
1968-10-08,272,7763820,3.50343001254537e-05
1968-10-15,297,7763820,3.82543644752197e-05
1968-10-22,400,7763820,5.15210295962555e-05
1968-10-29,453,7763820,5.83475660177593e-05
1968-11-04,516,7763820,6.64621281791695e-05
1968-11-11,584,7763820,7.5220703210533e-05
1968-11-18,549,7763820,7.07126131208606e-05
1968-11-25,564,7763820,7.26446517307202e-05
1968-12-02,830,7763820,0.00010690613641223
1968-12-09,747,7763820,9.6215522771007e-05
1968-12-16,859,7763820,0.000110641411057959
1968-12-23,497,7763820,6.40148792733474e-05
1968-12-31,1396,7763820,0.000179808393290932
1969-01-07,1267,7704500,0.000164449347783763
1969-01-14,968,7704500,0.000125640859238108
1969-01-21,830,7704500,0.000107729249140113
1969-01-28,729,7704500,9.4620027256798e-05
1969-02-04,1234,7704500,0.000160166136673373
1969-02-11,1168,7704500,0.000151599714452593
1969-02-18,1217,7704500,0.000157959633980141
1969-02-25,1229,7704500,0.000159517165293011
1969-03-04,1174,7704500,0.000152378480109027
1969-03-11,1197,7704500,0.000155363748458693
1969-03-18,1157,7704500,0.000150171977415796
1969-03-25,1173,7704500,0.000152248685832955
1969-04-01,895,7704500,0.000116165877084821
1969-04-08,1021,7704500,0.000132519955869946
1969-04-15,1138,7704500,0.00014770588617042
1969-04-22,985,7704500,0.000127847361931339
1969-04-29,845,7704500,0.000109676163281199
1969-05-06,808,7704500,0.00010487377506652
1969-05-13,857,7704500,0.000111233694594068
1969-05-20,904,7704500,0.000117334025569472
1969-05-27,784,7704500,0.000101758712440781
1969-06-03,915,7704500,0.000118761762606269
1969-06-10,756,7704500,9.81244727107535e-05
1969-06-17,729,7704500,9.4620027256798e-05
1969-06-24,606,7704500,7.86553312998897e-05
1969-07-01,621,7704500,8.06022454409761e-05
1969-07-08,611,7704500,7.93043026802518e-05
1969-07-15,513,7704500,6.65844636251541e-05
1969-07-22,496,7704500,6.43779609319229e-05
1969-07-29,428,7704500,5.5551950158998e-05
1969-08-05,365,7704500,4.73749107664352e-05
1969-08-12,270,7704500,3.50444545395548e-05
1969-08-19,219,7704500,2.84249464598611e-05
1969-08-26,139,7704500,1.80414043740671e-05
1969-09-02,101,7704500,1.31092218833149e-05
1969-09-09,99,7704500,1.28496333311701e-05
1969-09-16,106,7704500,1.37581932636771e-05
1969-09-23,97,7704500,1.25900447790252e-05
1969-09-30,93,7704500,1.20708676747355e-05
1969-10-07,85,7704500,1.10325134661561e-05
1969-10-14,109,7704500,1.41475760918943e-05
1969-10-21,125,7704500,1.62242845090532e-05
1969-10-28,98,7704500,1.27198390550977e-05
1969-11-04,118,7704500,1.53157245765462e-05
1969-11-11,112,7704500,1.45369589201116e-05
1969-11-18,88,7704500,1.14218962943734e-05
1969-11-25,96,7704500,1.24602505029528e-05
1969-12-02,100,7704500,1.29794276072425e-05
1969-12-09,100,7704500,1.29794276072425e-05
1969-12-16,134,7704500,1.7392432993705e-05
1969-12-23,78,7704500,1.01239535336492e-05
1969-12-31,189,7704500,2.45311181776884e-05
1970-01-07,156,7612300,2.04931492453004e-05
1970-01-14,113,7612300,1.48443965687112e-05
1970-01-21,180,7612300,2.3645941436885e-05
1970-01-28,207,7612300,2.71928326524178e-05
1970-02-04,251,7612300,3.2972951670323e-05
1970-02-11,292,7612300,3.83589716642802e-05
1970-02-18,299,7612300,3.92785360534924e-05
1970-02-25,367,7612300,4.82114472629823e-05
1970-03-04,305,7612300,4.00667341013885e-05
1970-03-11,286,7612300,3.7570773616384e-05
1970-03-18,303,7612300,3.98040014187565e-05
1970-03-25,309,7612300,4.05921994666527e-05
1970-04-01,361,7612300,4.74232492150861e-05
1970-04-08,441,7612300,5.79325565203684e-05
1970-04-15,352,7612300,4.62409521432419e-05
1970-04-22,317,7612300,4.16431301971809e-05
1970-04-29,271,7612300,3.56002784966436e-05
1970-05-06,340,7612300,4.46645560474495e-05
1970-05-13,334,7612300,4.38763579995534e-05
1970-05-20,482,7612300,6.33185765143255e-05
1970-05-27,553,7612300,7.26455867477635e-05
1970-06-03,701,7612300,9.20878052625356e-05
1970-06-10,676,7612300,8.88036467296349e-05
1970-06-17,684,7612300,8.98545774601632e-05
1970-06-24,637,7612300,8.36803594183098e-05
1970-07-01,743,7612300,9.76051915978088e-05
1970-07-08,767,7612300,0.000100757983789393
1970-07-15,922,7612300,0.000121119766693378
1970-07-22,959,7612300,0.000125980321322071
1970-07-29,891,7612300,0.000117047410112581
1970-08-05,988,7612300,0.000129789945220236
1970-08-12,887,7612300,0.000116521944747317
1970-08-19,792,7612300,0.000104042142322294
1970-08-26,551,7612300,7.23828540651314e-05
1970-09-02,358,7612300,4.7029150191138e-05
1970-09-09,417,7612300,5.47797643287837e-05
1970-09-16,301,7612300,3.95412687361244e-05
1970-09-23,318,7612300,4.17744965384969e-05
1970-09-30,373,7612300,4.89996453108785e-05
1970-10-07,496,7612300,6.51577052927499e-05
1970-10-14,529,7612300,6.94927945561788e-05
1970-10-21,726,7612300,9.53719637954363e-05
1970-10-28,566,7612300,7.43533491848719e-05
1970-11-04,684,7612300,8.98545774601632e-05
1970-11-11,761,7612300,9.99697857414973e-05
1970-11-18,699,7612300,9.18250725799036e-05
1970-11-25,741,7612300,9.73424589151768e-05
1970-12-02,1019,7612300,0.000133862301801033
1970-12-09,892,7612300,0.000117178776453897
1970-12-16,1009,7612300,0.000132548638387872
1970-12-23,869,7612300,0.000114157350603628
1970-12-31,1202,7612300,0.000157902342261866
1971-01-07,1091,7418020,0.000147074286669489
1971-01-14,838,7418020,0.000112968150530735
1971-01-21,454,7418020,6.12023154426653e-05
1971-01-28,219,7418020,2.95227028236645e-05
1971-02-04,346,7418020,4.66431743241458e-05
1971-02-11,597,7418020,8.04796967384828e-05
1971-02-18,609,7418020,8.2097379084985e-05
1971-02-25,671,7418020,9.04554045419128e-05
1971-03-04,796,7418020,0.000107306262317977
1971-03-11,1250,7418020,0.000168508577760642
1971-03-18,1403,7418020,0.000189134027678545
1971-03-25,1016,7418020,0.00013696377200385
1971-04-01,922,7418020,0.00012429192695625
1971-04-08,558,7418020,7.52222291123507e-05
1971-04-15,704,7418020,9.49040309947938e-05
1971-04-22,781,7418020,0.000105284159384849
1971-04-29,674,7418020,9.08598251285384e-05
1971-05-06,478,7418020,6.44376801356696e-05
1971-05-13,312,7418020,4.20597410090563e-05
1971-05-20,430,7418020,5.7966950749661e-05
1971-05-27,365,7418020,4.92045047061076e-05
1971-06-03,304,7418020,4.09812861113882e-05
1971-06-10,379,7418020,5.10918007770268e-05
1971-06-17,362,7418020,4.8800084119482e-05
1971-06-24,399,7418020,5.3787938021197e-05
1971-07-01,419,7418020,5.64840752653673e-05
1971-07-08,344,7418020,4.63735605997288e-05
1971-07-15,350,7418020,4.71824017729799e-05
1971-07-22,248,7418020,3.34321018277114e-05
1971-07-29,265,7418020,3.57238184852562e-05
1971-08-05,248,7418020,3.34321018277114e-05
1971-08-12,176,7418020,2.37260077486984e-05
1971-08-19,138,7418020,1.86033469847749e-05
1971-08-26,109,7418020,1.4693947980728e-05
1971-09-02,80,7418020,1.07845489766811e-05
1971-09-09,92,7418020,1.24022313231833e-05
1971-09-16,59,7418020,7.95360487030232e-06
1971-09-23,53,7418020,7.14476369705124e-06
1971-09-30,35,7418020,4.71824017729799e-06
1971-10-07,32,7418020,4.31381959067244e-06
1971-10-14,50,7418020,6.74034311042569e-06
1971-10-21,49,7418020,6.60553624821718e-06
1971-10-28,78,7418020,1.05149352522641e-05
1971-11-04,62,7418020,8.35802545692786e-06
1971-11-11,99,7418020,1.33458793586429e-05
1971-11-18,64,7418020,8.62763918134489e-06
1971-11-25,94,7418020,1.26718450476003e-05
1971-12-02,94,7418020,1.26718450476003e-05
1971-12-09,125,7418020,1.68508577760642e-05
1971-12-16,122,7418020,1.64464371894387e-05
1971-12-23,139,7418020,1.87381538469834e-05
1971-12-31,120,7418020,1.61768234650217e-05
1972-01-07,152,7353810,2.06695576850639e-05
1972-01-14,112,7353810,1.52302003995208e-05
1972-01-21,83,7353810,1.1286666367502e-05
1972-01-28,87,7353810,1.18306020960563e-05
1972-02-04,98,7353810,1.33264253495807e-05
1972-02-11,113,7353810,1.53661843316594e-05
1972-02-18,133,7353810,1.80858629744309e-05
1972-02-25,157,7353810,2.13494773457568e-05
1972-03-03,186,7353810,2.52930113777756e-05
1972-03-10,216,7353810,2.9372529341933e-05
1972-03-17,191,7353810,2.59729310384685e-05
1972-03-24,203,7353810,2.76047382241314e-05
1972-03-31,192,7353810,2.61089149706071e-05
1972-04-07,173,7353810,2.35252202599741e-05
1972-04-14,213,7353810,2.89645775455172e-05
1972-04-21,189,7353810,2.57009631741913e-05
1972-04-28,154,7353810,2.09415255493411e-05
1972-05-05,142,7353810,1.93097183636781e-05
1972-05-12,195,7353810,2.65168667670228e-05
1972-05-19,179,7353810,2.43411238528056e-05
1972-05-26,197,7353810,2.67888346313e-05
1972-06-02,192,7353810,2.61089149706071e-05
1972-06-09,266,7353810,3.61717259488619e-05
1972-06-16,249,7353810,3.3859999102506e-05
1972-06-23,271,7353810,3.68516456095548e-05
1972-06-30,255,7353810,3.46759026953375e-05
1972-07-07,328,7353810,4.46027297414538e-05
1972-07-14,369,7353810,5.01780709591355e-05
1972-07-21,400,7353810,5.43935728554314e-05
1972-07-28,361,7353810,4.90901995020268e-05
1972-08-04,376,7353810,5.11299584841055e-05
1972-08-11,343,7353810,4.66424887235324e-05
1972-08-18,262,7353810,3.56277902203076e-05
1972-08-25,147,7353810,1.9989638024371e-05
1972-09-01,121,7353810,1.6454055788768e-05
1972-09-08,129,7353810,1.75419272458766e-05
1972-09-15,111,7353810,1.50942164673822e-05
1972-09-22,92,7353810,1.25105217567492e-05
1972-09-29,92,7353810,1.25105217567492e-05
1972-10-06,130,7353810,1.76779111780152e-05
1972-10-13,183,7353810,2.48850595813599e-05
1972-10-20,207,7353810,2.81486739526858e-05
1972-10-27,263,7353810,3.57637741524461e-05
1972-11-03,298,7353810,4.05232117772964e-05
1972-11-10,315,7353810,4.28349386236522e-05
1972-11-17,334,7353810,4.54186333342852e-05
1972-11-24,264,7353810,3.58997580845847e-05
1972-12-01,332,7353810,4.51466654700081e-05
1972-12-08,331,7353810,4.50106815378695e-05
1972-12-15,318,7353810,4.3242890420068e-05
1972-12-22,404,7353810,5.49375085839857e-05
1972-12-31,262,7353810,3.56277902203076e-05
1973-01-07,636,7281080,8.73496788937905e-05
1973-01-14,573,7281080,7.86971163618584e-05
1973-01-21,388,7281080,5.32887978157087e-05
1973-01-28,392,7281080,5.38381668653551e-05
1973-02-04,440,7281080,6.04305954611129e-05
1973-02-11,577,7281080,7.92464854115049e-05
1973-02-18,627,7281080,8.61135985320859e-05
1973-02-25,711,7281080,9.7650348574662e-05
1973-03-04,819,7281080,0.000112483312915117
1973-03-11,782,7281080,0.000107401649205887
1973-03-18,939,7281080,0.000128964384404511
1973-03-25,1051,7281080,0.000144346717794613
1973-04-01,967,7281080,0.000132809967752037
1973-04-08,1063,7281080,0.000145994824943552
1973-04-15,889,7281080,0.00012209727128393
1973-04-22,823,7281080,0.000113032681964763
1973-04-29,935,7281080,0.000128415015354865
1973-05-06,862,7281080,0.000118389030198817
1973-05-13,621,7281080,8.52895449576162e-05
1973-05-20,508,7281080,6.97698693051031e-05
1973-05-27,681,7281080,9.35300807023134e-05
1973-06-03,560,7281080,7.69116669505073e-05
1973-06-10,705,7281080,9.68262950001923e-05
1973-06-17,555,7281080,7.62249556384492e-05
1973-06-24,557,7281080,7.64996401632725e-05
1973-07-01,509,7281080,6.99072115675147e-05
1973-07-08,577,7281080,7.92464854115049e-05
1973-07-15,447,7281080,6.13919912979943e-05
1973-07-22,479,7281080,6.57869436951661e-05
1973-07-29,396,7281080,5.43875359150016e-05
1973-08-05,432,7281080,5.933185736182e-05
1973-08-12,427,7281080,5.86451460497618e-05
1973-08-19,329,7281080,4.51856043334231e-05
1973-08-26,213,7281080,2.92539018936751e-05
1973-09-02,153,7281080,2.10133661489779e-05
1973-09-09,123,7281080,1.68930982766293e-05
1973-09-16,96,7281080,1.31848571915155e-05
1973-09-23,67,7281080,9.20193158157856e-06
1973-09-30,88,7281080,1.20861190922226e-05
1973-10-07,93,7281080,1.27728304042807e-05
1973-10-14,111,7281080,1.52449911276898e-05
1973-10-21,109,7281080,1.49703066028666e-05
1973-10-28,102,7281080,1.40089107659853e-05
1973-11-04,132,7281080,1.81291786383339e-05
1973-11-11,76,7281080,1.04380119432831e-05
1973-11-18,155,7281080,2.12880506738011e-05
1973-11-25,132,7281080,1.81291786383339e-05
1973-12-02,115,7281080,1.57943601773363e-05
1973-12-09,120,7281080,1.64810714893944e-05
1973-12-16,118,7281080,1.62063869645712e-05
1973-12-23,149,7281080,2.04639970993314e-05
1973-12-31,76,7281080,1.04380119432831e-05
1974-01-06,135,7167600,1.88347564038172e-05
1974-01-13,140,7167600,1.95323399743289e-05
1974-01-20,129,7167600,1.79976561192031e-05
1974-01-27,117,7167600,1.63234555499749e-05
1974-02-03,118,7167600,1.64629722640772e-05
1974-02-10,131,7167600,1.82766895474078e-05
1974-02-17,221,7167600,3.08331938166192e-05
1974-02-24,233,7167600,3.25073943858474e-05
1974-03-02,230,7167600,3.20888442435404e-05
1974-03-09,247,7167600,3.44606283832803e-05
1974-03-16,213,7167600,2.97170601038004e-05
1974-03-23,291,7167600,4.05993638037837e-05
1974-03-30,287,7167600,4.00412969473743e-05
1974-04-06,269,7167600,3.7529996093532e-05
1974-04-13,238,7167600,3.32049779563592e-05
1974-04-20,249,7167600,3.4739661811485e-05
1974-04-27,250,7167600,3.48791785255874e-05
1974-05-03,263,7167600,3.66928958089179e-05
1974-05-10,162,7167600,2.26017076845806e-05
1974-05-17,164,7167600,2.28807411127853e-05
1974-05-24,233,7167600,3.25073943858474e-05
1974-05-31,180,7167600,2.51130085384229e-05
1974-06-07,236,7167600,3.29259445281545e-05
1974-06-14,209,7167600,2.9158993247391e-05
1974-06-21,208,7167600,2.90194765332887e-05
1974-06-28,201,7167600,2.80428595345722e-05
1974-07-04,258,7167600,3.59953122384062e-05
1974-07-11,213,7167600,2.97170601038004e-05
1974-07-18,241,7167600,3.36235280986662e-05
1974-07-25,240,7167600,3.34840113845639e-05
1974-08-01,202,7167600,2.81823762486746e-05
1974-08-08,153,7167600,2.13460572576595e-05
1974-08-15,145,7167600,2.02299235448407e-05
1974-08-22,103,7167600,1.4370221552542e-05
1974-08-29,48,7167600,6.69680227691277e-06
1974-09-04,72,7167600,1.00452034153692e-05
1974-09-11,42,7167600,5.85970199229868e-06
1974-09-18,53,7167600,7.39438584742452e-06
1974-09-25,71,7167600,9.90568670126681e-06
1974-10-02,94,7167600,1.31145711256209e-05
1974-10-09,88,7167600,1.22774708410068e-05
1974-10-16,106,7167600,1.4788771694849e-05
1974-10-23,131,7167600,1.82766895474078e-05
1974-10-30,140,7167600,1.95323399743289e-05
1974-11-05,185,7167600,2.58105921089346e-05
1974-11-12,127,7167600,1.77186226909984e-05
1974-11-19,144,7167600,2.00904068307383e-05
1974-11-26,117,7167600,1.63234555499749e-05
1974-12-03,185,7167600,2.58105921089346e-05
1974-12-10,154,7167600,2.14855739717618e-05
1974-12-17,175,7167600,2.44154249679112e-05
1974-12-24,111,7167600,1.54863552653608e-05
1974-12-31,260,7167600,3.62743456666109e-05
1975-01-07,348,7111500,4.89348238768192e-05
1975-01-14,232,7111500,3.26232159178795e-05
1975-01-21,258,7111500,3.62792659776419e-05
1975-01-28,256,7111500,3.59980313576601e-05
1975-02-04,310,7111500,4.35913660971666e-05
1975-02-11,311,7111500,4.37319834071574e-05
1975-02-18,419,7111500,5.89186528861703e-05
1975-02-25,475,7111500,6.67932222456584e-05
1975-03-04,397,7111500,5.58250720663714e-05
1975-03-11,399,7111500,5.61063066863531e-05
1975-03-18,514,7111500,7.2277297335302e-05
1975-03-25,537,7111500,7.55114954650918e-05
1975-04-01,372,7111500,5.23096393165999e-05
1975-04-08,592,7111500,8.32454475145891e-05
1975-04-15,468,7111500,6.58089010757224e-05
1975-04-22,416,7111500,5.84968009561977e-05
1975-04-29,357,7111500,5.0200379666737e-05
1975-05-06,425,7111500,5.97623567461154e-05
1975-05-13,561,7111500,7.88863109048724e-05
1975-05-20,529,7111500,7.43865569851649e-05
1975-05-27,593,7111500,8.33860648245799e-05
1975-06-03,778,7111500,0.000109400267172889
1975-06-10,617,7111500,8.67608802643605e-05
1975-06-17,539,7111500,7.57927300850735e-05
1975-06-24,555,7111500,7.80426070449272e-05
1975-07-01,524,7111500,7.36834704352106e-05
1975-07-08,563,7111500,7.91675455248541e-05
1975-07-15,503,7111500,7.07305069254025e-05
1975-07-22,477,7111500,6.70744568656402e-05
1975-07-29,437,7111500,6.14497644660058e-05
1975-08-05,380,7111500,5.34345777965268e-05
1975-08-12,306,7111500,4.30288968572031e-05
1975-08-19,194,7111500,2.72797581382268e-05
1975-08-26,118,7111500,1.65928425789215e-05
1975-09-02,109,7111500,1.53272867890037e-05
1975-09-09,107,7111500,1.5046052169022e-05
1975-09-16,56,7111500,7.87456935948815e-06
1975-09-23,94,7111500,1.32180271391408e-05
1975-09-30,75,7111500,1.05462982493145e-05
1975-10-07,114,7111500,1.6030373338958e-05
1975-10-14,95,7111500,1.33586444491317e-05
1975-10-21,112,7111500,1.57491387189763e-05
1975-10-28,106,7111500,1.49054348590311e-05
1975-11-04,136,7111500,1.91239541587569e-05
1975-11-11,115,7111500,1.61709906489489e-05
1975-11-18,96,7111500,1.34992617591226e-05
1975-11-25,88,7111500,1.23743232791957e-05
1975-12-02,80,7111500,1.12493847992688e-05
1975-12-09,111,7111500,1.56085214089854e-05
1975-12-16,71,7111500,9.98382900935105e-06
1975-12-23,52,7111500,7.31210011952471e-06
1975-12-31,87,7111500,1.22337059692048e-05
1976-01-07,124,7021400,1.76602956675307e-05
1976-01-14,116,7021400,1.65209217534965e-05
1976-01-21,59,7021400,8.40288261600251e-06
1976-01-28,105,7021400,1.49542826216994e-05
1976-02-04,89,7021400,1.26755347936309e-05
1976-02-11,100,7021400,1.4242173925428e-05
1976-02-18,134,7021400,1.90845130600735e-05
1976-02-25,100,7021400,1.4242173925428e-05
1976-03-03,102,7021400,1.45270174039365e-05
1976-03-10,118,7021400,1.6805765232005e-05
1976-03-17,130,7021400,1.85148261030564e-05
1976-03-24,122,7021400,1.73754521890221e-05
1976-03-31,135,7021400,1.92269347993278e-05
1976-04-07,157,7021400,2.23602130629219e-05
1976-04-14,158,7021400,2.25026348021762e-05
1976-04-21,182,7021400,2.59207565442789e-05
1976-04-28,212,7021400,3.01934087219073e-05
1976-05-05,155,7021400,2.20753695844134e-05
1976-05-12,196,7021400,2.79146608938388e-05
1976-05-19,209,7021400,2.97661435041445e-05
1976-05-26,197,7021400,2.80570826330931e-05
1976-06-02,230,7021400,3.27570000284844e-05
1976-06-09,182,7021400,2.59207565442789e-05
1976-06-16,210,7021400,2.99085652433988e-05
1976-06-23,164,7021400,2.33571652377019e-05
1976-06-30,134,7021400,1.90845130600735e-05
1976-07-07,133,7021400,1.89420913208192e-05
1976-07-14,157,7021400,2.23602130629219e-05
1976-07-21,78,7021400,1.11088956618338e-05
1976-07-28,96,7021400,1.36724869684109e-05
1976-08-04,75,7021400,1.0681630444071e-05
1976-08-11,81,7021400,1.15361608795967e-05
1976-08-18,52,7021400,7.40593044122255e-06
1976-08-25,40,7021400,5.69686957017119e-06
1976-09-01,31,7021400,4.41507391688267e-06
1976-09-08,21,7021400,2.99085652433988e-06
1976-09-15,24,7021400,3.41812174210271e-06
1976-09-22,24,7021400,3.41812174210271e-06
1976-09-29,35,7021400,4.98476087389979e-06
1976-10-06,62,7021400,8.83014783376535e-06
1976-10-13,50,7021400,7.12108696271399e-06
1976-10-20,41,7021400,5.83929130942547e-06
1976-10-27,48,7021400,6.83624348420543e-06
1976-11-03,50,7021400,7.12108696271399e-06
1976-11-10,37,7021400,5.26960435240835e-06
1976-11-17,40,7021400,5.69686957017119e-06
1976-11-24,51,7021400,7.26350870196827e-06
1976-12-01,43,7021400,6.12413478793403e-06
1976-12-08,81,7021400,1.15361608795967e-05
1976-12-15,78,7021400,1.11088956618338e-05
1976-12-22,133,7021400,1.89420913208192e-05
1976-12-31,59,7021400,8.40288261600251e-06
1977-01-07,106,6970100,1.52078162436694e-05
1977-01-14,112,6970100,1.60686360310469e-05
1977-01-21,76,6970100,1.09037173067818e-05
1977-01-28,109,6970100,1.56382261373581e-05
1977-02-04,145,6970100,2.08031448616232e-05
1977-02-11,119,6970100,1.70729257829873e-05
1977-02-18,163,6970100,2.33856042237558e-05
1977-02-25,178,6970100,2.55376536921995e-05
1977-03-04,233,6970100,3.34285017431601e-05
1977-03-11,239,6970100,3.42893215305376e-05
1977-03-18,277,6970100,3.97411801839285e-05
1977-03-25,281,6970100,4.03150600421802e-05
1977-04-01,338,6970100,4.84928480222665e-05
1977-04-08,244,6970100,3.50066713533522e-05
1977-04-15,318,6970100,4.56234487310082e-05
1977-04-22,535,6970100,7.67564310411615e-05
1977-04-29,379,6970100,5.43751165693462e-05
1977-05-06,389,6970100,5.58098162149754e-05
1977-05-13,357,6970100,5.1218777348962e-05
1977-05-20,546,6970100,7.83346006513536e-05
1977-05-27,514,6970100,7.37435617853402e-05
1977-06-03,519,6970100,7.44609116081548e-05
1977-06-10,382,6970100,5.4805526463035e-05
1977-06-17,536,6970100,7.68999010057245e-05
1977-06-24,621,6970100,8.90948479935726e-05
1977-07-01,568,6970100,8.14909398717379e-05
1977-07-08,777,6970100,0.000111476162465388
1977-07-15,821,6970100,0.000117788840906156
1977-07-22,729,6970100,0.000104589604166368
1977-07-29,708,6970100,0.000101576734910546
1977-08-05,748,6970100,0.000107315533493063
1977-08-12,660,6970100,9.46901766115264e-05
1977-08-19,488,6970100,7.00133427067043e-05
1977-08-26,396,6970100,5.68141059669158e-05
1977-09-02,253,6970100,3.62979010344184e-05
1977-09-09,251,6970100,3.60109611052926e-05
1977-09-16,161,6970100,2.30986642946299e-05
1977-09-23,108,6970100,1.54947561727952e-05
1977-09-30,152,6970100,2.18074346135637e-05
1977-10-07,135,6970100,1.9368445215994e-05
1977-10-14,182,6970100,2.61115335504512e-05
1977-10-21,192,6970100,2.75462331960804e-05
1977-10-28,245,6970100,3.51501413179151e-05
1977-11-04,218,6970100,3.12764522747163e-05
1977-11-11,232,6970100,3.32850317785972e-05
1977-11-18,239,6970100,3.42893215305376e-05
1977-11-25,250,6970100,3.58674911407297e-05
1977-12-02,231,6970100,3.31415618140342e-05
1977-12-09,281,6970100,4.03150600421802e-05
1977-12-16,297,6970100,4.26105794751869e-05
1977-12-23,360,6970100,5.16491872426508e-05
1977-12-31,337,6970100,4.83493780577036e-05
1978-01-07,405,6918000,5.85429314830876e-05
1978-01-14,487,6918000,7.03960682278115e-05
1978-01-21,372,6918000,5.37727666955768e-05
1978-01-28,402,6918000,5.81092801387684e-05
1978-02-04,342,6918000,4.94362532523851e-05
1978-02-11,427,6918000,6.17230413414282e-05
1978-02-18,402,6918000,5.81092801387684e-05
1978-02-25,426,6918000,6.15784908933218e-05
1978-03-04,517,6918000,7.47325816710032e-05
1978-03-11,473,6918000,6.83723619543221e-05
1978-03-18,517,6918000,7.47325816710032e-05
1978-03-25,434,6918000,6.27348944781729e-05
1978-04-01,435,6918000,6.28794449262793e-05
1978-04-08,602,6918000,8.70193697600463e-05
1978-04-15,469,6918000,6.77941601618965e-05
1978-04-22,388,6918000,5.6085573865279e-05
1978-04-29,382,6918000,5.52182711766407e-05
1978-05-06,370,6918000,5.3483665799364e-05
1978-05-13,473,6918000,6.83723619543221e-05
1978-05-20,565,6918000,8.16710031801099e-05
1978-05-27,419,6918000,6.05666377565771e-05
1978-06-03,390,6918000,5.63746747614918e-05
1978-06-10,393,6918000,5.68083261058109e-05
1978-06-17,375,6918000,5.42064180398959e-05
1978-06-24,261,6918000,3.77276669557676e-05
1978-07-01,324,6918000,4.68343451864701e-05
1978-07-08,294,6918000,4.24978317432784e-05
1978-07-15,350,6918000,5.05926568372362e-05
1978-07-22,308,6918000,4.45215380167679e-05
1978-07-29,311,6918000,4.4955189361087e-05
1978-08-05,277,6918000,4.00404741254698e-05
1978-08-12,305,6918000,4.40878866724487e-05
1978-08-19,217,6918000,3.13674472390864e-05
1978-08-26,213,6918000,3.07892454466609e-05
1978-09-02,89,6918000,1.28649898814686e-05
1978-09-09,117,6918000,1.69124024284475e-05
1978-09-16,77,6918000,1.1130384504192e-05
1978-09-23,63,6918000,9.10667823070252e-06
1978-09-30,82,6918000,1.18531367447239e-05
1978-10-07,60,6918000,8.67302688638335e-06
1978-10-14,77,6918000,1.1130384504192e-05
1978-10-21,77,6918000,1.1130384504192e-05
1978-10-28,83,6918000,1.19976871928303e-05
1978-11-04,117,6918000,1.69124024284475e-05
1978-11-11,121,6918000,1.74906042208731e-05
1978-11-18,72,6918000,1.040763226366e-05
1978-11-25,122,6918000,1.76351546689795e-05
1978-12-02,93,6918000,1.34431916738942e-05
1978-12-09,86,6918000,1.24313385371495e-05
1978-12-16,96,6918000,1.38768430182134e-05
1978-12-23,85,6918000,1.22867880890431e-05
1978-12-31,62,6918000,8.96212778259613e-06
1979-01-07,109,6877100,1.58497040903869e-05
1979-01-14,122,6877100,1.77400357708918e-05
1979-01-21,71,6877100,1.03241191781419e-05
1979-01-28,83,6877100,1.20690407293772e-05
1979-02-04,83,6877100,1.20690407293772e-05
1979-02-11,107,6877100,1.55588838318477e-05
1979-02-18,103,6877100,1.49772433147693e-05
1979-02-25,107,6877100,1.55588838318477e-05
1979-03-04,121,6877100,1.75946256416222e-05
1979-03-11,102,6877100,1.48318331854997e-05
1979-03-18,135,6877100,1.96303674513967e-05
1979-03-25,80,6877100,1.16328103415684e-05
1979-04-01,91,6877100,1.3232321763534e-05
1979-04-08,127,6877100,1.84670864172398e-05
1979-04-15,99,6877100,1.43956027976909e-05
1979-04-22,124,6877100,1.8030856029431e-05
1979-04-29,180,6877100,2.61738232685289e-05
1979-05-06,169,6877100,2.45743118465632e-05
1979-05-13,132,6877100,1.91941370635878e-05
1979-05-20,177,6877100,2.57375928807201e-05
1979-05-27,153,6877100,2.22477497782496e-05
1979-06-03,115,6877100,1.67221648660046e-05
1979-06-10,144,6877100,2.09390586148231e-05
1979-06-17,197,6877100,2.86457954661122e-05
1979-06-24,209,6877100,3.03907170173474e-05
1979-07-01,202,6877100,2.93728461124602e-05
1979-07-08,160,6877100,2.32656206831368e-05
1979-07-15,171,6877100,2.48651321051024e-05
1979-07-22,220,6877100,3.19902284393131e-05
1979-07-29,234,6877100,3.40259702490875e-05
1979-08-05,219,6877100,3.18448183100435e-05
1979-08-12,247,6877100,3.59163019295924e-05
1979-08-19,220,6877100,3.19902284393131e-05
1979-08-26,137,6877100,1.99211877099359e-05
1979-09-02,103,6877100,1.49772433147693e-05
