year,date,cases,births,population,P,B_t
1983,1983-03-25,264,91567,6754500,3.90850544081723e-05,0.0135564438522467
1983,1983-04-01,223,91567,6754500,3.30150270190244e-05,0.0135564438522467
1983,1983-04-08,294,91567,6754500,4.35265378636465e-05,0.0135564438522467
1983,1983-04-15,365,91567,6754500,5.40380487082686e-05,0.0135564438522467
1983,1983-04-22,311,91567,6754500,4.60433784884151e-05,0.0135564438522467
1983,1983-04-29,250,91567,6754500,3.70123621289511e-05,0.0135564438522467
1983,1983-05-06,276,91567,6754500,4.0861647790362e-05,0.0135564438522467
1983,1983-05-13,333,91567,6754500,4.93004663557628e-05,0.0135564438522467
1983,1983-05-20,365,91567,6754500,5.40380487082686e-05,0.0135564438522467
1983,1983-05-27,287,91567,6754500,4.24901917240358e-05,0.0135564438522467
1983,1983-06-03,272,91567,6754500,4.02694499962988e-05,0.0135564438522467
1983,1983-06-10,403,91567,6754500,5.96639277518691e-05,0.0135564438522467
1983,1983-06-17,342,91567,6754500,5.06329113924051e-05,0.0135564438522467
1983,1983-06-24,284,91567,6754500,4.20460433784884e-05,0.0135564438522467
1983,1983-07-01,217,91567,6754500,3.21267303279295e-05,0.0135564438522467
1983,1983-07-08,215,91567,6754500,3.18306314308979e-05,0.0135564438522467
1983,1983-07-15,253,91567,6754500,3.74565104744985e-05,0.0135564438522467
1983,1983-07-22,299,91567,6754500,4.42667851062255e-05,0.0135564438522467
1983,1983-07-29,241,91567,6754500,3.56799170923088e-05,0.0135564438522467
1983,1983-08-05,154,91567,6754500,2.27996150714339e-05,0.0135564438522467
1983,1983-08-12,115,91567,6754500,1.70256865793175e-05,0.0135564438522467
1983,1983-08-19,113,91567,6754500,1.67295876822859e-05,0.0135564438522467
1983,1983-08-26,87,91567,6754500,1.2880302020875e-05,0.0135564438522467
1983,1983-09-02,56,91567,6754500,8.29076911688504e-06,0.0135564438522467
1983,1983-09-09,43,91567,6754500,6.36612628617958e-06,0.0135564438522467
1983,1983-09-16,40,91567,6754500,5.92197794063217e-06,0.0135564438522467
1983,1983-09-23,39,91567,6754500,5.77392849211637e-06,0.0135564438522467
1983,1983-09-30,49,91567,6754500,7.25442297727441e-06,0.0135564438522467
1983,1983-10-07,42,91567,6754500,6.21807683766378e-06,0.0135564438522467
1983,1983-10-14,30,91567,6754500,4.44148345547413e-06,0.0135564438522467
1983,1983-10-21,40,91567,6754500,5.92197794063217e-06,0.0135564438522467
1983,1983-10-28,33,91567,6754500,4.88563180102154e-06,0.0135564438522467
1983,1983-11-04,29,91567,6754500,4.29343400695832e-06,0.0135564438522467
1983,1983-11-11,39,91567,6754500,5.77392849211637e-06,0.0135564438522467
1983,1983-11-18,31,91567,6754500,4.58953290398993e-06,0.0135564438522467
1983,1983-11-25,40,91567,6754500,5.92197794063217e-06,0.0135564438522467
1983,1983-12-02,56,91567,6754500,8.29076911688504e-06,0.0135564438522467
1983,1983-12-09,51,91567,6754500,7.55052187430602e-06,0.0135564438522467
1983,1983-12-16,25,91567,6754500,3.70123621289511e-06,0.0135564438522467
1983,1983-12-23,45,91567,6754500,6.66222518321119e-06,0.0135564438522467
1983,1983-12-31,38,91567,6754500,5.62587904360056e-06,0.0135564438522467
1984,1984-01-07,94,93159,6756000,1.39135583185317e-05,0.0137890763765542
1984,1984-01-14,83,93159,6756000,1.22853759621078e-05,0.0137890763765542
1984,1984-01-21,50,93159,6756000,7.400828892836e-06,0.0137890763765542
1984,1984-01-28,46,93159,6756000,6.80876258140912e-06,0.0137890763765542
1984,1984-02-04,68,93159,6756000,1.0065127294257e-05,0.0137890763765542
1984,1984-02-11,87,93159,6756000,1.28774422735346e-05,0.0137890763765542
1984,1984-02-18,84,93159,6756000,1.24333925399645e-05,0.0137890763765542
1984,1984-02-25,65,93159,6756000,9.6210775606868e-06,0.0137890763765542
1984,1984-03-03,74,93159,6756000,1.09532267613973e-05,0.0137890763765542
1984,1984-03-10,68,93159,6756000,1.0065127294257e-05,0.0137890763765542
1984,1984-03-17,86,93159,6756000,1.27294256956779e-05,0.0137890763765542
1984,1984-03-24,54,93159,6756000,7.99289520426288e-06,0.0137890763765542
1984,1984-03-31,81,93159,6756000,1.19893428063943e-05,0.0137890763765542
1984,1984-04-07,82,93159,6756000,1.2137359384251e-05,0.0137890763765542
1984,1984-04-14,68,93159,6756000,1.0065127294257e-05,0.0137890763765542
1984,1984-04-21,42,93159,6756000,6.21669626998224e-06,0.0137890763765542
1984,1984-04-28,47,93159,6756000,6.95677915926584e-06,0.0137890763765542
1984,1984-05-05,61,93159,6756000,9.02901124925992e-06,0.0137890763765542
1984,1984-05-12,39,93159,6756000,5.77264653641208e-06,0.0137890763765542
1984,1984-05-19,52,93159,6756000,7.69686204854944e-06,0.0137890763765542
1984,1984-05-26,99,93159,6756000,1.46536412078153e-05,0.0137890763765542
1984,1984-06-02,65,93159,6756000,9.6210775606868e-06,0.0137890763765542
1984,1984-06-09,109,93159,6756000,1.61338069863825e-05,0.0137890763765542
1984,1984-06-16,127,93159,6756000,1.87981053878034e-05,0.0137890763765542
1984,1984-06-23,106,93159,6756000,1.56897572528123e-05,0.0137890763765542
1984,1984-06-30,114,93159,6756000,1.68738898756661e-05,0.0137890763765542
1984,1984-07-07,152,93159,6756000,2.24985198342214e-05,0.0137890763765542
1984,1984-07-14,138,93159,6756000,2.04262877442274e-05,0.0137890763765542
1984,1984-07-21,154,93159,6756000,2.27945529899349e-05,0.0137890763765542
1984,1984-07-28,175,93159,6756000,2.5902901124926e-05,0.0137890763765542
1984,1984-08-04,176,93159,6756000,2.60509177027827e-05,0.0137890763765542
1984,1984-08-11,172,93159,6756000,2.54588513913558e-05,0.0137890763765542
1984,1984-08-18,130,93159,6756000,1.92421551213736e-05,0.0137890763765542
1984,1984-08-25,109,93159,6756000,1.61338069863825e-05,0.0137890763765542
1984,1984-09-01,61,93159,6756000,9.02901124925992e-06,0.0137890763765542
1984,1984-09-08,60,93159,6756000,8.8809946714032e-06,0.0137890763765542
1984,1984-09-15,55,93159,6756000,8.1409117821196e-06,0.0137890763765542
1984,1984-09-22,35,93159,6756000,5.1805802249852e-06,0.0137890763765542
1984,1984-09-29,51,93159,6756000,7.54884547069272e-06,0.0137890763765542
1984,1984-10-06,62,93159,6756000,9.17702782711664e-06,0.0137890763765542
1984,1984-10-13,89,93159,6756000,1.31734754292481e-05,0.0137890763765542
1984,1984-10-20,75,93159,6756000,1.1101243339254e-05,0.0137890763765542
1984,1984-10-27,51,93159,6756000,7.54884547069272e-06,0.0137890763765542
1984,1984-11-03,78,93159,6756000,1.15452930728242e-05,0.0137890763765542
1984,1984-11-10,116,93159,6756000,1.71699230313795e-05,0.0137890763765542
1984,1984-11-17,67,93159,6756000,9.91711071640024e-06,0.0137890763765542
1984,1984-11-24,73,93159,6756000,1.08052101835406e-05,0.0137890763765542
1984,1984-12-01,81,93159,6756000,1.19893428063943e-05,0.0137890763765542
1984,1984-12-08,94,93159,6756000,1.39135583185317e-05,0.0137890763765542
1984,1984-12-15,71,93159,6756000,1.05091770278271e-05,0.0137890763765542
1984,1984-12-22,71,93159,6756000,1.05091770278271e-05,0.0137890763765542
1984,1984-12-31,39,93159,6756000,5.77264653641208e-06,0.0137890763765542
1985,1985-01-07,128,96494,6767500,1.89139268562985e-05,0.0142584410786849
1985,1985-01-14,193,96494,6767500,2.85186553380126e-05,0.0142584410786849
1985,1985-01-21,120,96494,6767500,1.77318064277798e-05,0.0142584410786849
1985,1985-01-28,133,96494,6767500,1.96527521241226e-05,0.0142584410786849
1985,1985-02-04,151,96494,6767500,2.23125230882896e-05,0.0142584410786849
1985,1985-02-11,208,96494,6767500,3.0735131141485e-05,0.0142584410786849
1985,1985-02-18,211,96494,6767500,3.11784263021795e-05,0.0142584410786849
1985,1985-02-25,257,96494,6767500,3.79756187661618e-05,0.0142584410786849
1985,1985-03-04,276,96494,6767500,4.07831547838936e-05,0.0142584410786849
1985,1985-03-11,285,96494,6767500,4.21130402659771e-05,0.0142584410786849
1985,1985-03-18,252,96494,6767500,3.72367934983376e-05,0.0142584410786849
1985,1985-03-25,287,96494,6767500,4.24085703731068e-05,0.0142584410786849
1985,1985-04-01,316,96494,6767500,4.66937569264869e-05,0.0142584410786849
1985,1985-04-08,291,96494,6767500,4.29996305873661e-05,0.0142584410786849
1985,1985-04-15,318,96494,6767500,4.69892870336166e-05,0.0142584410786849
1985,1985-04-22,458,96494,6767500,6.7676394532693e-05,0.0142584410786849
1985,1985-04-29,354,96494,6767500,5.23088289619505e-05,0.0142584410786849
1985,1985-05-06,314,96494,6767500,4.63982268193572e-05,0.0142584410786849
1985,1985-05-13,280,96494,6767500,4.13742149981529e-05,0.0142584410786849
1985,1985-05-20,367,96494,6767500,5.42297746582933e-05,0.0142584410786849
1985,1985-05-27,445,96494,6767500,6.57554488363502e-05,0.0142584410786849
1985,1985-06-03,409,96494,6767500,6.04359069080163e-05,0.0142584410786849
1985,1985-06-10,506,96494,6767500,7.4769117103805e-05,0.0142584410786849
1985,1985-06-17,455,96494,6767500,6.72330993719985e-05,0.0142584410786849
1985,1985-06-24,367,96494,6767500,5.42297746582933e-05,0.0142584410786849
1985,1985-07-01,472,96494,6767500,6.97451052826007e-05,0.0142584410786849
1985,1985-07-08,514,96494,6767500,7.59512375323236e-05,0.0142584410786849
1985,1985-07-15,495,96494,6767500,7.31437015145918e-05,0.0142584410786849
1985,1985-07-22,500,96494,6767500,7.3882526782416e-05,0.0142584410786849
1985,1985-07-29,412,96494,6767500,6.08792020687107e-05,0.0142584410786849
1985,1985-08-05,415,96494,6767500,6.13224972294052e-05,0.0142584410786849
1985,1985-08-12,367,96494,6767500,5.42297746582933e-05,0.0142584410786849
1985,1985-08-19,355,96494,6767500,5.24565940155153e-05,0.0142584410786849
1985,1985-08-26,283,96494,6767500,4.18175101588474e-05,0.0142584410786849
1985,1985-09-02,155,96494,6767500,2.29035833025489e-05,0.0142584410786849
1985,1985-09-09,177,96494,6767500,2.61544144809753e-05,0.0142584410786849
1985,1985-09-16,125,96494,6767500,1.8470631695604e-05,0.0142584410786849
1985,1985-09-23,94,96494,6767500,1.38899150350942e-05,0.0142584410786849
1985,1985-09-30,103,96494,6767500,1.52198005171777e-05,0.0142584410786849
1985,1985-10-07,114,96494,6767500,1.68452161063908e-05,0.0142584410786849
1985,1985-10-14,118,96494,6767500,1.74362763206502e-05,0.0142584410786849
1985,1985-10-21,92,96494,6767500,1.35943849279645e-05,0.0142584410786849
1985,1985-10-28,121,96494,6767500,1.78795714813447e-05,0.0142584410786849
1985,1985-11-04,102,96494,6767500,1.50720354636129e-05,0.0142584410786849
1985,1985-11-11,105,96494,6767500,1.55153306243074e-05,0.0142584410786849
1985,1985-11-18,79,96494,6767500,1.16734392316217e-05,0.0142584410786849
1985,1985-11-25,76,96494,6767500,1.12301440709272e-05,0.0142584410786849
1985,1985-12-02,89,96494,6767500,1.315108976727e-05,0.0142584410786849
1985,1985-12-09,56,96494,6767500,8.27484299963059e-06,0.0142584410786849
1985,1985-12-16,77,96494,6767500,1.13779091244921e-05,0.0142584410786849
1985,1985-12-23,87,96494,6767500,1.28555596601404e-05,0.0142584410786849
1985,1985-12-31,38,96494,6767500,5.61507203546361e-06,0.0142584410786849
1986,1986-01-06,144,97669,6775200,2.12539851222104e-05,0.0144156630062581
1986,1986-01-13,165,97669,6775200,2.43535246191994e-05,0.0144156630062581
1986,1986-01-20,103,97669,6775200,1.52025032471366e-05,0.0144156630062581
1986,1986-01-27,94,97669,6775200,1.38741291769985e-05,0.0144156630062581
1986,1986-02-03,91,97669,6775200,1.34313378202857e-05,0.0144156630062581
1986,1986-02-10,124,97669,6775200,1.83020427441256e-05,0.0144156630062581
1986,1986-02-17,132,97669,6775200,1.94828196953595e-05,0.0144156630062581
1986,1986-02-24,119,97669,6775200,1.75640571496044e-05,0.0144156630062581
1986,1986-03-02,137,97669,6775200,2.02208052898807e-05,0.0144156630062581
1986,1986-03-09,110,97669,6775200,1.62356830794663e-05,0.0144156630062581
1986,1986-03-16,145,97669,6775200,2.14015822411147e-05,0.0144156630062581
1986,1986-03-23,172,97669,6775200,2.53867044515291e-05,0.0144156630062581
1986,1986-03-30,163,97669,6775200,2.4058330381391e-05,0.0144156630062581
1986,1986-04-06,178,97669,6775200,2.62722871649545e-05,0.0144156630062581
1986,1986-04-13,209,97669,6775200,3.08477978509859e-05,0.0144156630062581
1986,1986-04-20,183,97669,6775200,2.70102727594757e-05,0.0144156630062581
1986,1986-04-27,153,97669,6775200,2.25823591923486e-05,0.0144156630062581
1986,1986-05-03,144,97669,6775200,2.12539851222104e-05,0.0144156630062581
1986,1986-05-10,131,97669,6775200,1.93352225764553e-05,0.0144156630062581
1986,1986-05-17,134,97669,6775200,1.9778013933168e-05,0.0144156630062581
1986,1986-05-24,178,97669,6775200,2.62722871649545e-05,0.0144156630062581
1986,1986-05-31,136,97669,6775200,2.00732081709765e-05,0.0144156630062581
1986,1986-06-07,139,97669,6775200,2.05159995276892e-05,0.0144156630062581
1986,1986-06-14,182,97669,6775200,2.68626756405715e-05,0.0144156630062581
1986,1986-06-21,120,97669,6775200,1.77116542685087e-05,0.0144156630062581
1986,1986-06-28,116,97669,6775200,1.71212657928917e-05,0.0144156630062581
1986,1986-07-04,114,97669,6775200,1.68260715550832e-05,0.0144156630062581
1986,1986-07-11,110,97669,6775200,1.62356830794663e-05,0.0144156630062581
1986,1986-07-18,109,97669,6775200,1.6088085960562e-05,0.0144156630062581
1986,1986-07-25,77,97669,6775200,1.13649781556264e-05,0.0144156630062581
1986,1986-08-01,86,97669,6775200,1.26933522257646e-05,0.0144156630062581
1986,1986-08-08,91,97669,6775200,1.34313378202857e-05,0.0144156630062581
1986,1986-08-15,64,97669,6775200,9.4462156098713e-06,0.0144156630062581
1986,1986-08-22,54,97669,6775200,7.97024442082891e-06,0.0144156630062581
1986,1986-08-29,31,97669,6775200,4.57551068603141e-06,0.0144156630062581
1986,1986-09-04,52,97669,6775200,7.67505018302043e-06,0.0144156630062581
1986,1986-09-11,43,97669,6775200,6.34667611288228e-06,0.0144156630062581
1986,1986-09-18,43,97669,6775200,6.34667611288228e-06,0.0144156630062581
1986,1986-09-25,36,97669,6775200,5.3134962805526e-06,0.0144156630062581
1986,1986-10-02,30,97669,6775200,4.42791356712717e-06,0.0144156630062581
1986,1986-10-09,45,97669,6775200,6.64187035069076e-06,0.0144156630062581
1986,1986-10-16,35,97669,6775200,5.16589916164836e-06,0.0144156630062581
1986,1986-10-23,50,97669,6775200,7.37985594521195e-06,0.0144156630062581
1986,1986-10-30,58,97669,6775200,8.56063289644586e-06,0.0144156630062581
1986,1986-11-05,63,97669,6775200,9.29861849096706e-06,0.0144156630062581
1986,1986-11-12,39,97669,6775200,5.75628763726532e-06,0.0144156630062581
1986,1986-11-19,53,97669,6775200,7.82264730192467e-06,0.0144156630062581
1986,1986-11-26,61,97669,6775200,9.00342425315858e-06,0.0144156630062581
1986,1986-12-03,56,97669,6775200,8.26543865863738e-06,0.0144156630062581
1986,1986-12-10,44,97669,6775200,6.49427323178652e-06,0.0144156630062581
1986,1986-12-17,48,97669,6775200,7.08466170740347e-06,0.0144156630062581
1986,1986-12-24,33,97669,6775200,4.87070492383989e-06,0.0144156630062581
1986,1986-12-31,35,97669,6775200,5.16589916164836e-06,0.0144156630062581
1987,1987-01-07,87,100525,6755300,1.28787766642488e-05,0.0148809083238346
1987,1987-01-14,76,100525,6755300,1.12504255917576e-05,0.0148809083238346
1987,1987-01-21,73,100525,6755300,1.08063298447145e-05,0.0148809083238346
1987,1987-01-28,74,100525,6755300,1.09543617603955e-05,0.0148809083238346
1987,1987-02-04,80,100525,6755300,1.18425532544817e-05,0.0148809083238346
1987,1987-02-11,73,100525,6755300,1.08063298447145e-05,0.0148809083238346
1987,1987-02-18,77,100525,6755300,1.13984575074386e-05,0.0148809083238346
1987,1987-02-25,81,100525,6755300,1.19905851701627e-05,0.0148809083238346
1987,1987-03-04,73,100525,6755300,1.08063298447145e-05,0.0148809083238346
1987,1987-03-11,81,100525,6755300,1.19905851701627e-05,0.0148809083238346
1987,1987-03-18,77,100525,6755300,1.13984575074386e-05,0.0148809083238346
1987,1987-03-25,96,100525,6755300,1.4211063905378e-05,0.0148809083238346
1987,1987-04-01,141,100525,6755300,2.08725001110239e-05,0.0148809083238346
1987,1987-04-08,116,100525,6755300,1.71717022189984e-05,0.0148809083238346
1987,1987-04-15,162,100525,6755300,2.39811703403254e-05,0.0148809083238346
1987,1987-04-22,108,100525,6755300,1.59874468935503e-05,0.0148809083238346
1987,1987-04-29,121,100525,6755300,1.79118617974035e-05,0.0148809083238346
1987,1987-05-06,67,100525,6755300,9.91813835062839e-06,0.0148809083238346
1987,1987-05-13,106,100525,6755300,1.56913830621882e-05,0.0148809083238346
1987,1987-05-20,70,100525,6755300,1.03622340976715e-05,0.0148809083238346
1987,1987-05-27,80,100525,6755300,1.18425532544817e-05,0.0148809083238346
1987,1987-06-03,128,100525,6755300,1.89480852071707e-05,0.0148809083238346
1987,1987-06-10,71,100525,6755300,1.05102660133525e-05,0.0148809083238346
1987,1987-06-17,109,100525,6755300,1.61354788092313e-05,0.0148809083238346
1987,1987-06-24,91,100525,6755300,1.34709043269729e-05,0.0148809083238346
1987,1987-07-01,103,100525,6755300,1.52472873151451e-05,0.0148809083238346
1987,1987-07-08,125,100525,6755300,1.85039894601276e-05,0.0148809083238346
1987,1987-07-15,86,100525,6755300,1.27307447485678e-05,0.0148809083238346
1987,1987-07-22,89,100525,6755300,1.31748404956109e-05,0.0148809083238346
1987,1987-07-29,83,100525,6755300,1.22866490015247e-05,0.0148809083238346
1987,1987-08-05,76,100525,6755300,1.12504255917576e-05,0.0148809083238346
1987,1987-08-12,91,100525,6755300,1.34709043269729e-05,0.0148809083238346
1987,1987-08-19,68,100525,6755300,1.00661702663094e-05,0.0148809083238346
1987,1987-08-26,41,100525,6755300,6.06930854292186e-06,0.0148809083238346
1987,1987-09-02,42,100525,6755300,6.21734045860288e-06,0.0148809083238346
1987,1987-09-09,43,100525,6755300,6.3653723742839e-06,0.0148809083238346
1987,1987-09-16,41,100525,6755300,6.06930854292186e-06,0.0148809083238346
1987,1987-09-23,55,100525,6755300,8.14175536245615e-06,0.0148809083238346
1987,1987-09-30,53,100525,6755300,7.8456915310941e-06,0.0148809083238346
1987,1987-10-07,44,100525,6755300,6.51340428996492e-06,0.0148809083238346
1987,1987-10-14,34,100525,6755300,5.03308513315471e-06,0.0148809083238346
1987,1987-10-21,45,100525,6755300,6.66143620564594e-06,0.0148809083238346
1987,1987-10-28,68,100525,6755300,1.00661702663094e-05,0.0148809083238346
1987,1987-11-04,52,100525,6755300,7.69765961541308e-06,0.0148809083238346
1987,1987-11-11,53,100525,6755300,7.8456915310941e-06,0.0148809083238346
1987,1987-11-18,77,100525,6755300,1.13984575074386e-05,0.0148809083238346
1987,1987-11-25,84,100525,6755300,1.24346809172058e-05,0.0148809083238346
1987,1987-12-02,82,100525,6755300,1.21386170858437e-05,0.0148809083238346
1987,1987-12-09,95,100525,6755300,1.4063031989697e-05,0.0148809083238346
1987,1987-12-16,132,100525,6755300,1.95402128698947e-05,0.0148809083238346
1987,1987-12-23,170,100525,6755300,2.51654256657735e-05,0.0148809083238346
1987,1987-12-31,207,100525,6755300,3.06426065459713e-05,0.0148809083238346
1988,1988-01-07,245,103380,6735400,3.63749740178757e-05,0.0153487543427265
1988,1988-01-14,142,103380,6735400,2.10826380021973e-05,0.0153487543427265
1988,1988-01-21,142,103380,6735400,2.10826380021973e-05,0.0153487543427265
1988,1988-01-28,154,103380,6735400,2.28642693826647e-05,0.0153487543427265
1988,1988-02-04,177,103380,6735400,2.62790628618939e-05,0.0153487543427265
1988,1988-02-11,253,103380,6735400,3.75627282715206e-05,0.0153487543427265
1988,1988-02-18,258,103380,6735400,3.83050746800487e-05,0.0153487543427265
1988,1988-02-25,237,103380,6735400,3.51872197642308e-05,0.0153487543427265
1988,1988-03-03,265,103380,6735400,3.9344359651988e-05,0.0153487543427265
1988,1988-03-10,266,103380,6735400,3.94928289336936e-05,0.0153487543427265
1988,1988-03-17,293,103380,6735400,4.35014995397452e-05,0.0153487543427265
1988,1988-03-24,334,103380,6735400,4.95887400896755e-05,0.0153487543427265
1988,1988-03-31,293,103380,6735400,4.35014995397452e-05,0.0153487543427265
1988,1988-04-07,296,103380,6735400,4.39469073848621e-05,0.0153487543427265
1988,1988-04-14,387,103380,6735400,5.7457612020073e-05,0.0153487543427265
1988,1988-04-21,307,103380,6735400,4.55800694836238e-05,0.0153487543427265
1988,1988-04-28,252,103380,6735400,3.7414258989815e-05,0.0153487543427265
1988,1988-05-05,186,103380,6735400,2.76152863972444e-05,0.0153487543427265
1988,1988-05-12,306,103380,6735400,4.54316002019182e-05,0.0153487543427265
1988,1988-05-19,271,103380,6735400,4.02351753422217e-05,0.0153487543427265
1988,1988-05-26,246,103380,6735400,3.65234432995813e-05,0.0153487543427265
1988,1988-06-02,222,103380,6735400,3.29601805386466e-05,0.0153487543427265
1988,1988-06-09,367,103380,6735400,5.44882263859608e-05,0.0153487543427265
1988,1988-06-16,306,103380,6735400,4.54316002019182e-05,0.0153487543427265
1988,1988-06-23,260,103380,6735400,3.86020132434599e-05,0.0153487543427265
1988,1988-06-30,273,103380,6735400,4.05321139056329e-05,0.0153487543427265
1988,1988-07-07,242,103380,6735400,3.59295661727589e-05,0.0153487543427265
1988,1988-07-14,277,103380,6735400,4.11259910324554e-05,0.0153487543427265
1988,1988-07-21,174,103380,6735400,2.5833655016777e-05,0.0153487543427265
1988,1988-07-28,181,103380,6735400,2.68729399887163e-05,0.0153487543427265
1988,1988-08-04,122,103380,6735400,1.8113252368085e-05,0.0153487543427265
1988,1988-08-11,116,103380,6735400,1.72224366778514e-05,0.0153487543427265
1988,1988-08-18,99,103380,6735400,1.46984588888559e-05,0.0153487543427265
1988,1988-08-25,73,103380,6735400,1.08382575645099e-05,0.0153487543427265
1988,1988-09-01,65,103380,6735400,9.65050331086498e-06,0.0153487543427265
1988,1988-09-08,34,103380,6735400,5.04795557799091e-06,0.0153487543427265
1988,1988-09-15,16,103380,6735400,2.37550850728984e-06,0.0153487543427265
1988,1988-09-22,50,103380,6735400,7.42346408528076e-06,0.0153487543427265
1988,1988-09-29,84,103380,6735400,1.24714196632717e-05,0.0153487543427265
1988,1988-10-06,83,103380,6735400,1.23229503815661e-05,0.0153487543427265
1988,1988-10-13,68,103380,6735400,1.00959111559818e-05,0.0153487543427265
1988,1988-10-20,58,103380,6735400,8.61121833892568e-06,0.0153487543427265
1988,1988-10-27,74,103380,6735400,1.09867268462155e-05,0.0153487543427265
1988,1988-11-03,57,103380,6735400,8.46274905722006e-06,0.0153487543427265
1988,1988-11-10,75,103380,6735400,1.11351961279211e-05,0.0153487543427265
1988,1988-11-17,48,103380,6735400,7.12652552186953e-06,0.0153487543427265
1988,1988-11-24,46,103380,6735400,6.8295869584583e-06,0.0153487543427265
1988,1988-12-01,42,103380,6735400,6.23570983163584e-06,0.0153487543427265
1988,1988-12-08,33,103380,6735400,4.8994862962853e-06,0.0153487543427265
1988,1988-12-15,25,103380,6735400,3.71173204264038e-06,0.0153487543427265
1988,1988-12-22,39,103380,6735400,5.79030198651899e-06,0.0153487543427265
1988,1988-12-31,23,103380,6735400,3.41479347922915e-06,0.0153487543427265
1989,1989-01-07,44,102467,6756400,6.51234385175537e-06,0.015165916760405
1989,1989-01-14,47,102467,6756400,6.95636729619324e-06,0.015165916760405
1989,1989-01-21,39,102467,6756400,5.77230477769226e-06,0.015165916760405
1989,1989-01-28,49,102467,6756400,7.25238292581848e-06,0.015165916760405
1989,1989-02-04,44,102467,6756400,6.51234385175537e-06,0.015165916760405
1989,1989-02-11,57,102467,6756400,8.43644544431946e-06,0.015165916760405
1989,1989-02-18,47,102467,6756400,6.95636729619324e-06,0.015165916760405
1989,1989-02-25,66,102467,6756400,9.76851577763306e-06,0.015165916760405
1989,1989-03-04,55,102467,6756400,8.14042981469422e-06,0.015165916760405
1989,1989-03-11,71,102467,6756400,1.05085548516962e-05,0.015165916760405
1989,1989-03-18,58,102467,6756400,8.58445325913208e-06,0.015165916760405
1989,1989-03-25,55,102467,6756400,8.14042981469422e-06,0.015165916760405
1989,1989-04-01,59,102467,6756400,8.7324610739447e-06,0.015165916760405
1989,1989-04-08,70,102467,6756400,1.03605470368835e-05,0.015165916760405
1989,1989-04-15,60,102467,6756400,8.88046888875733e-06,0.015165916760405
1989,1989-04-22,56,102467,6756400,8.28843762950684e-06,0.015165916760405
1989,1989-04-29,54,102467,6756400,7.99242199988159e-06,0.015165916760405
1989,1989-05-06,48,102467,6756400,7.10437511100586e-06,0.015165916760405
1989,1989-05-13,45,102467,6756400,6.66035166656799e-06,0.015165916760405
1989,1989-05-20,56,102467,6756400,8.28843762950684e-06,0.015165916760405
1989,1989-05-27,37,102467,6756400,5.47628914806702e-06,0.015165916760405
1989,1989-06-03,40,102467,6756400,5.92031259250488e-06,0.015165916760405
1989,1989-06-10,57,102467,6756400,8.43644544431946e-06,0.015165916760405
1989,1989-06-17,31,102467,6756400,4.58824225919129e-06,0.015165916760405
1989,1989-06-24,40,102467,6756400,5.92031259250488e-06,0.015165916760405
1989,1989-07-01,53,102467,6756400,7.84441418506897e-06,0.015165916760405
1989,1989-07-08,48,102467,6756400,7.10437511100586e-06,0.015165916760405
1989,1989-07-15,39,102467,6756400,5.77230477769226e-06,0.015165916760405
1989,1989-07-22,39,102467,6756400,5.77230477769226e-06,0.015165916760405
1989,1989-07-29,44,102467,6756400,6.51234385175537e-06,0.015165916760405
1989,1989-08-05,44,102467,6756400,6.51234385175537e-06,0.015165916760405
1989,1989-08-12,21,102467,6756400,3.10816411106506e-06,0.015165916760405
1989,1989-08-19,26,102467,6756400,3.84820318512817e-06,0.015165916760405
1989,1989-08-26,29,102467,6756400,4.29222662956604e-06,0.015165916760405
1989,1989-09-02,29,102467,6756400,4.29222662956604e-06,0.015165916760405
1989,1989-09-09,20,102467,6756400,2.96015629625244e-06,0.015165916760405
1989,1989-09-16,20,102467,6756400,2.96015629625244e-06,0.015165916760405
1989,1989-09-23,20,102467,6756400,2.96015629625244e-06,0.015165916760405
1989,1989-09-30,32,102467,6756400,4.73625007400391e-06,0.015165916760405
1989,1989-10-07,24,102467,6756400,3.55218755550293e-06,0.015165916760405
1989,1989-10-14,35,102467,6756400,5.18027351844177e-06,0.015165916760405
1989,1989-10-21,24,102467,6756400,3.55218755550293e-06,0.015165916760405
1989,1989-10-28,27,102467,6756400,3.9962109999408e-06,0.015165916760405
1989,1989-11-04,40,102467,6756400,5.92031259250488e-06,0.015165916760405
1989,1989-11-11,30,102467,6756400,4.44023444437866e-06,0.015165916760405
1989,1989-11-18,41,102467,6756400,6.06832040731751e-06,0.015165916760405
1989,1989-11-25,41,102467,6756400,6.06832040731751e-06,0.015165916760405
1989,1989-12-02,48,102467,6756400,7.10437511100586e-06,0.015165916760405
1989,1989-12-09,32,102467,6756400,4.73625007400391e-06,0.015165916760405
1989,1989-12-16,26,102467,6756400,3.84820318512817e-06,0.015165916760405
1989,1989-12-23,48,102467,6756400,7.10437511100586e-06,0.015165916760405
1989,1989-12-31,18,102467,6756400,2.6641406666272e-06,0.015165916760405
1990,1990-01-07,26,105702,6794400,3.82668079594961e-06,0.0155572235959025
1990,1990-01-14,28,105702,6794400,4.1210408571765e-06,0.0155572235959025
1990,1990-01-21,20,105702,6794400,2.94360061226893e-06,0.0155572235959025
1990,1990-01-28,23,105702,6794400,3.38514070410927e-06,0.0155572235959025
1990,1990-02-04,35,105702,6794400,5.15130107147062e-06,0.0155572235959025
